GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
24975.0,-0.429291,-0.566575,-0.70335,0.769267,0.178659,-0.61344,0.47322,-0.804409,0.359151,555.7545,-351.344836,-116.759491,3.589141,3.596625,3.595919,89.99146,89.934128,90.11917,154.275947,0.069267,0.067759,75.506771,0.894444,177.58793,993.349299,140.537291,993.349299,-1393.42935,-127.383358,140.537291,-127.383358,1208.731147,-284.533497,41.152861,151.468945,41.152861,-41.565418,-114.182775,151.468945,-114.182775,1074.706897,628.976858,1.0,5.429613,1.203439,2.609833
23106.0,0.326324,0.045786,0.944149,-0.085331,0.996175,-0.018816,-0.941399,-0.074426,0.328982,435.973097,534.299783,-27.319399,3.599024,3.59458,3.593337,89.969221,90.030185,90.025286,96.715819,0.059957,0.058656,86.609102,0.977778,-133.424664,176.096591,-281.085848,176.096591,224.566814,398.323886,-281.085848,398.323886,1366.816703,408.353742,73.134098,-553.059221,73.134098,-138.926057,-112.995147,-553.059221,-112.995147,1384.490188,1038.935151,1.0,1.55087,1.235571,4.633495
30067.0,0.847494,-0.26804,-0.458158,0.366942,0.919526,0.140806,0.383546,-0.28745,0.877648,-181.588599,-425.821697,-120.310901,3.589615,3.598044,3.596941,89.970203,89.965214,90.02091,123.142537,0.068595,0.062298,98.673098,1.0,-684.718676,-968.082922,-430.537814,-968.082922,806.656097,-99.521028,-430.537814,-99.521028,684.566991,-189.733078,-185.703735,-81.32059,-185.703735,241.288281,19.423283,-81.32059,19.423283,1187.00822,699.77878,1.0,4.41422,0.499864,2.213947
28103.0,-0.371963,0.233563,0.898383,-0.86198,0.272208,-0.42766,-0.344433,-0.933462,0.100075,552.402099,-393.85337,-106.663525,3.595317,3.597341,3.587668,90.012375,89.997031,89.951712,116.674343,0.064922,0.063014,90.468108,0.994444,-1428.658257,694.174853,-122.549199,694.174853,-107.106769,203.058875,-122.549199,203.058875,1152.993477,-70.301707,144.496188,-103.112647,144.496188,-53.812781,-42.915064,-103.112647,-42.915064,1153.690662,395.377614,1.0,1.126505,1.470553,3.495079
26124.0,0.191306,0.685391,0.702597,-0.748363,0.565024,-0.34742,-0.635103,-0.459333,0.621013,539.810807,39.708727,-89.919247,3.595204,3.595368,3.597158,89.968377,90.056841,90.036742,197.341332,0.094999,0.099835,61.304538,0.831522,701.040966,352.419491,581.589275,352.419491,347.246965,137.503353,581.589275,137.503353,628.829883,-219.365535,41.30509,55.426005,41.30509,-31.092829,-235.103338,55.426005,-235.103338,1110.478895,782.766416,1.0,1.111574,0.900762,4.086233
23101.0,-0.831938,-0.067019,-0.550807,0.400485,0.614544,-0.679667,0.384046,-0.786031,-0.484422,404.482668,516.989534,-26.026392,3.594018,3.593324,3.594844,89.893612,89.989721,89.942662,184.658447,0.111306,0.100385,76.711702,0.903743,307.83915,-415.920647,814.663093,-415.920647,-512.72863,309.050945,814.663093,309.050945,337.825855,-37.826904,65.039604,82.554468,65.039604,40.20189,-138.464968,82.554468,-138.464968,1095.076748,600.212843,1.0,5.602131,2.076499,2.687116
28809.0,0.440228,0.108241,-0.891338,0.453784,0.829776,0.324887,0.774777,-0.5475,0.316173,-27.251215,-329.758963,-96.921285,3.597542,3.594049,3.593141,90.054937,89.975862,90.03705,71.234895,0.057928,0.051126,153.18926,1.0,-74.711336,415.763326,86.767801,415.763326,-225.275657,231.031628,86.767801,231.031628,1143.004132,-29.953341,51.175796,102.400772,51.175796,104.47885,64.481728,102.400772,64.481728,1094.962143,201.772527,1.0,4.362861,1.249104,2.185975
23140.0,0.535625,-0.007966,0.844419,-0.184069,0.97481,0.125953,-0.824151,-0.222895,0.520666,2.508543,64.190069,-136.660592,3.595218,3.593723,3.595341,90.001535,90.03419,89.98311,123.366192,0.057702,0.070249,64.794723,0.796791,119.998634,99.344686,124.884201,99.344686,-70.296605,33.330918,124.884201,33.330918,668.606132,274.4244,282.520994,-41.978601,282.520994,-39.611569,-42.016436,-41.978601,-42.016436,973.396347,675.95677,1.0,1.718864,1.023165,4.448255
29127.0,-0.447272,0.890764,0.08055,-0.510173,-0.328064,0.795046,0.734623,0.314507,0.601177,-301.783539,-185.787454,163.219243,3.593756,3.593552,3.595736,89.979939,89.995914,90.009717,116.609713,0.063675,0.06491,72.456764,0.839779,8.530136,183.162835,57.897842,183.162835,153.338955,322.321526,57.897842,322.321526,211.85145,-7.826178,-12.518395,-42.834688,-12.518395,401.942144,143.865603,-42.834688,143.865603,583.85374,592.543128,1.0,3.040622,0.925823,1.166286
23448.0,0.84965,0.292966,0.438481,-0.420737,0.877876,0.228725,-0.317923,-0.378821,0.869149,268.713896,-368.906189,-47.156144,3.594404,3.593222,3.598054,90.055166,90.028845,89.997668,113.65594,0.076344,0.069695,82.593164,0.989362,5.81968,-190.257466,221.91698,-190.257466,-220.242313,93.830601,221.91698,93.830601,1321.096258,54.389524,93.143112,179.386569,93.143112,-215.649186,209.590192,179.386569,209.590192,1176.16199,580.391246,1.0,2.051598,0.517318,3.839809
