GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
26866.0,-0.023093,0.739176,0.673116,-0.921458,0.24543,-0.301129,-0.38779,-0.627202,0.675453,542.916318,298.342078,-129.432424,3.592707,3.594278,3.596091,90.048579,89.995888,89.863128,151.977839,0.066075,0.076597,91.745857,0.962963,-130.397475,-929.400236,-142.059453,-929.400236,-680.27246,148.121348,-142.059453,148.121348,1190.352744,227.892543,-19.777806,67.89486,-19.777806,-141.91285,-23.443703,67.89486,-23.443703,1202.706676,873.93933,1.0,1.150135,0.829218,3.695349
26218.0,-0.048551,0.552091,-0.832369,0.707765,0.607037,0.361351,0.704778,-0.571577,-0.420223,-334.830237,158.984653,109.456988,3.596595,3.595212,3.594631,89.992833,90.023888,90.065434,107.313704,0.063534,0.061894,87.520407,0.978947,210.335678,-63.597278,-174.488441,-63.597278,-33.859137,182.832266,-174.488441,182.832266,1141.365531,167.027611,-29.225237,111.924304,-29.225237,-44.012402,143.759136,111.924304,143.759136,969.842848,507.290891,1.0,4.302815,2.004487,2.252211
28289.0,-0.388996,0.911824,0.131377,-0.728585,-0.391776,0.561851,0.563779,0.122839,0.81674,-154.664602,401.890449,4.571245,3.595077,3.592573,3.59713,89.985079,89.941336,89.946844,114.25545,0.06657,0.068694,76.990189,0.994536,-592.286147,-47.686243,174.075766,-47.686243,188.620268,-23.020451,174.075766,-23.020451,1259.755873,-294.250379,65.895864,64.45792,65.895864,273.973209,218.215182,64.45792,218.215182,1300.037535,748.010471,1.0,2.911891,0.615058,1.356265
30070.0,0.692605,-0.026792,-0.720819,0.266054,0.938338,0.220764,0.670457,-0.344679,0.657026,-274.544674,354.326721,62.894183,3.596462,3.590908,3.593106,90.137747,89.976,89.986838,138.694585,0.065634,0.064746,106.934314,0.988889,-33.387709,1073.029748,115.085082,1073.029748,-1111.250917,-154.066903,115.085082,-154.066903,801.09041,233.37077,115.829328,75.370281,115.829328,49.312279,25.838321,75.370281,25.838321,925.161883,359.01072,1.0,4.415192,0.853929,2.045657
22979.0,-0.793975,-0.233032,-0.561515,0.351912,0.576986,-0.737052,0.495743,-0.782805,-0.376106,100.168824,498.288922,-182.436896,3.591094,3.596741,3.594018,89.982443,90.020271,90.128182,149.354021,0.077851,0.081787,72.13787,0.951613,-971.540162,637.948366,-28.927906,637.948366,-308.696172,-353.144075,-28.927906,-353.144075,1320.12576,-143.090976,105.892571,267.223817,105.892571,60.755192,-229.62203,267.223817,-229.62203,1070.817546,551.906209,1.0,5.63215,1.956387,2.577054
28138.0,-0.415351,0.90964,0.006288,-0.856892,-0.393567,0.332928,0.30532,0.132894,0.942931,-299.582431,477.271824,99.584393,3.594948,3.593508,3.599715,90.034995,90.034841,89.964908,143.31531,0.06345,0.065464,76.983267,0.978261,-273.439425,-90.426145,-116.068314,-90.426145,836.256079,680.490845,-116.068314,680.490845,1237.104828,-104.67709,223.066233,156.124789,223.066233,11.581796,175.354634,156.124789,175.354634,1093.859168,620.300153,1.0,3.122707,0.33947,1.160267
22977.0,-0.88707,0.0099,-0.461528,0.386564,0.562423,-0.730923,0.252338,-0.82679,-0.502736,-229.006843,-224.129784,63.799319,3.595568,3.597108,3.594821,89.991921,89.995116,90.050768,97.438033,0.059329,0.057563,88.588843,0.978378,461.687579,152.974928,-337.268662,152.974928,213.650745,-190.39878,-337.268662,-190.39878,937.222096,230.287019,51.716676,-78.763666,51.716676,98.42309,-128.642213,-78.763666,-128.642213,995.932402,505.265925,1.0,5.719974,2.097557,2.84537
22969.0,-0.621254,-0.730721,-0.283001,0.285186,-0.547222,0.786903,-0.729871,0.408159,0.548356,-145.638122,218.213524,153.888801,3.596969,3.595211,3.592952,89.969844,90.0082,90.027003,122.580861,0.081545,0.074472,87.111804,0.989474,372.685785,-47.596534,127.040472,-47.596534,-169.913642,-459.057515,127.040472,-459.057515,751.934626,-13.068443,92.480249,143.518756,92.480249,122.227139,-131.268217,143.518756,-131.268217,1090.454992,560.580856,1.0,3.486828,0.9904,5.222284
29505.0,-0.784231,0.59952,0.159866,-0.617708,-0.778659,-0.110123,0.05846,-0.185113,0.980977,-46.774883,-212.499981,184.811019,3.592366,3.592891,3.598651,90.02936,90.008242,90.004963,143.655512,0.091484,0.086771,74.271467,0.940217,-320.130012,-59.683237,161.841802,-59.683237,-412.631537,63.583552,161.841802,63.583552,1346.781401,-129.583967,-39.710493,140.280041,-39.710493,-9.506924,-261.663832,140.280041,-261.663832,1418.921891,647.41537,1.0,0.967596,0.195365,2.835696
26781.0,0.095064,-0.68416,-0.72311,0.918623,-0.219572,0.328512,-0.383529,-0.695495,0.607612,-181.206879,434.807911,119.004885,3.593408,3.595974,3.595818,90.040235,90.04235,89.96138,93.764951,0.054897,0.054511,92.53145,0.989362,207.238896,-13.638484,-43.290802,-13.638484,-338.740286,23.711775,-43.290802,23.711775,1104.661961,249.997305,-151.783241,-126.155128,-151.783241,31.006358,-50.067364,-126.155128,-50.067364,1141.77595,476.335846,1.0,4.285962,0.917746,3.645546
